product_id,score,comment_time,comment
100003859066.0,1.0,2020-02-13 20:48:12,一般
100003859066.0,1.0,2020-03-29 20:27:28,加热到70多度竟然不热无语吧
100003859066.0,1.0,2020-02-03 22:31:39,超慢烧二个小时只能洗一个人的澡
100003859066.0,1.0,2020-06-22 01:11:23,加热很慢很慢龟速
100003859066.0,2.0,2019-12-20 21:57:43,一个人洗澡水一会儿就冷了根本不够三个人洗的
100003859066.0,5.0,2020-06-08 14:52:22,3000w大功率加热非常快
100003859066.0,5.0,2020-05-23 16:47:11,加热很快
100003859066.0,5.0,2020-05-04 17:58:48,加热速度很快20分钟出来热水
100003859066.0,5.0,2020-06-14 15:38:05,很快而且过了一天水还是热的拔掉了插座的情况下
100003859066.0,5.0,2020-04-24 13:50:53,加热速度也挺快的二十几分钟就加热到50℃
100003859066.0,5.0,2020-05-25 12:44:43,加热速度快变频加热随时用随时都可以有热水
100003859066.0,5.0,2020-06-30 16:58:26,三档加热安装师傅说调到二档就够用了
100003859066.0,5.0,2020-07-07 07:27:04,秒热一家再不用抢水了三个人的家庭60升的就足够以前80升的都要节省用才够洗不然要等待很长时间
100003859066.0,5.0,2020-02-02 17:16:14,功率大加热速度非常快
100003859066.0,5.0,2020-06-03 22:07:34,加热速度很快半个小时左右就好了
100003859066.0,5.0,2020-06-03 19:49:11,加热很快变频加热
100003859066.0,5.0,2020-06-01 17:16:04,3000瓦大功率加热快
100003859066.0,5.0,2020-05-09 11:27:22,加热速度非常的快晨晚浴预定方便许多
100003859066.0,5.0,2020-07-04 15:07:43,加热速度快三档加热
100003859066.0,5.0,2020-06-27 20:17:05,很快我设置的是3000瓦的速度很快
100003859066.0,5.0,2020-05-25 21:54:32,有三档加热加热速度很快
100003859066.0,5.0,2020-01-04 21:13:02,加热分3档速热非常快3000w功率速度飞起
100003859066.0,5.0,2020-05-24 10:20:34,加热速度很快设计师花了这么多钱设计的如果加热速度在不快不是浪费精力和感情了吗
100003859066.0,5.0,2020-01-22 18:48:44,大功率烧水速度很快
100003859066.0,5.0,2020-04-15 17:46:10,加热速度快开中速洗澡45分钟一直有热水
100003859066.0,5.0,2020-04-26 18:01:12,最大功率3000瓦功率可调加热速度快
100003859066.0,5.0,2020-07-01 18:23:30,很快
100003859066.0,5.0,2020-03-23 22:17:55,加热挺快可以连续洗澡；
100003859066.0,5.0,2020-06-08 17:21:58,加热快
100003859066.0,5.0,2020-01-29 10:21:43,很快可以速热而且有防电墙装置三档变频速热满足快节奏都市生活小点也可以6倍热水增容科技洗澡更畅快
100003859066.0,5.0,2020-06-06 16:13:26,3000瓦变频加热速度快保温效果好昨晚加热到57度经过20小时了现在50度真是太棒了
100003859066.0,5.0,2020-05-27 17:31:50,3000瓦功率瞬间就能洗浴很棒很给力
100003859066.0,5.0,2020-05-03 17:17:57,加热速度比家里老式的快了太多
100003859066.0,5.0,2020-06-05 12:04:12,很快
100003859066.0,5.0,2020-07-05 15:54:01,加热速度比旧款的要快得多
100003859066.0,5.0,2020-06-15 10:37:03,刚安装还未使用
100003859066.0,5.0,2020-04-23 11:16:09,加热速度很快升温很快
100003859066.0,5.0,2020-07-02 13:10:57,全速加热很快
100003859066.0,5.0,2020-01-24 12:52:50,很快真的很快你调到三档试试看有惊喜
100003859066.0,5.0,2020-07-07 23:11:12,速度很快
100003859066.0,5.0,2020-04-06 18:08:54,三挡自由选择高速挡加热飞快
100003859066.0,5.0,2020-05-07 21:08:17,加热速度快温度自己随时设置
100003859066.0,5.0,2020-06-01 18:14:51,老公在家陪着安装的听说加热很快
100003859066.0,5.0,2020-04-23 20:01:55,3000瓦加热很快的平时有一两千瓦就够了
100003859066.0,5.0,2020-04-16 15:28:30,加热挺快温度可以看着一点一点上去
100003859066.0,5.0,2020-01-16 11:23:00,热水器加热速度很快用起来真的很方便
100003859066.0,5.0,2020-05-03 17:05:52,刚安装完加热速度试了一下确实非常快很满意
100003859066.0,5.0,2020-04-17 17:23:53,烧水真的挺快的可以手机控制
100003859066.0,5.0,2020-05-30 11:49:37,有三个档位选择根据使用时间而灵活选用档位
100003859066.0,5.0,2020-03-29 15:30:53,挺快的
100003859066.0,5.0,2019-12-22 12:04:09,快30到50度不到半个小时
100003859066.0,5.0,2020-03-24 19:50:45,加热速度非常快
100003859066.0,5.0,2020-04-28 10:23:27,加热速度挺快比之前的好多了
100003859066.0,5.0,2020-05-05 16:20:35,特别快
100003859066.0,5.0,2020-05-26 18:29:27,三档加热速度很快
100003859066.0,5.0,2020-05-13 22:40:15,加热速度杠杠的声音很小
100003859066.0,5.0,2020-06-03 20:48:50,挺快的三档可选
100003859066.0,5.0,2019-10-31 21:32:35,加热速度很快基本上插上过一会就可以用了很方便
100003859066.0,5.0,2019-11-26 16:01:12,3000W加热速度杠杠的刚装上注满水没一会儿就热了
100003859066.0,5.0,2020-05-19 17:39:25,省电分时加热3000瓦加热足够块一家3个人连续洗澡热水足够用了
100003859066.0,5.0,2020-07-04 22:46:36,加热很快速度比普通的热水器快很多不用等可以提前预约定好温度自己就断电了
100003859066.0,5.0,2020-06-23 19:15:54,速度很快20分钟出热水
100003859066.0,5.0,2020-05-01 10:07:44,加热速度很快水容量也超大
100003859066.0,5.0,2020-04-25 12:15:20,速度非常快刚安装上没用上半小时就热了
100003859066.0,5.0,2020-05-17 11:16:00,烧水很快哦
100003859066.0,5.0,2020-05-02 11:06:23,加热速度很快三档加热安装师傅说家用二挡就够用
100003859066.0,5.0,2020-05-23 17:46:50,我买的60升十分钟加热至70度
100003859066.0,5.0,2019-11-10 16:02:30,加热速度很快三档加热满足各种需求
100003859066.0,5.0,2019-11-29 19:00:04,这是一款节能型的晨浴晚浴热水器符合日常需求加热快很方便；
