product_id,score,comment_time,comment
100004771213.0,5.0,2019-11-15 18:46:45,颜色漂亮跟卫生间挺搭配
100004771213.0,5.0,2020-06-16 18:24:17,圆形雅观很好看
100004771213.0,5.0,2020-04-04 11:48:51,金色非常美
100004771213.0,5.0,2020-04-11 13:57:37,观非常时尚档次很高
100004771213.0,5.0,2020-06-28 19:07:08,暗金色很漂亮大气圆滚滚的还挺可爱
100004771213.0,5.0,2020-06-25 23:23:00,外观时尚
100004771213.0,5.0,2020-05-23 12:09:35,外形漂亮
100004771213.0,5.0,2020-05-14 17:38:35,外形很漂亮金色的喜欢
100004771213.0,5.0,2019-11-06 18:32:53,史密斯热水器外形时尚美观镜面的触摸屏金色的喷漆搭配卫生间的瓷砖特别的漂亮朋友非常的喜欢看了的朋友都说漂亮
100004771213.0,5.0,2020-05-11 08:38:18,金色
100004771213.0,5.0,2020-04-07 16:42:33,外观时尚大方好用耐看
100004771213.0,5.0,2020-01-30 20:54:50,完美
100004771213.0,5.0,2020-06-01 14:20:47,香槟色的机器大气时尚
100004771213.0,5.0,2020-01-16 21:10:59,外观非常大气完美的流线舒服的外形
100004771213.0,5.0,2020-06-08 11:46:34,售后服务态度很好安装细心周到产品质量外观高端大气嗯产品史密斯大品牌值得信赖
100004771213.0,5.0,2020-07-01 22:57:42,时尚美观LED触控屏幕土豪金配色显高档
100004771213.0,5.0,2020-06-23 11:39:24,外形大气
100004771213.0,5.0,2020-03-28 15:27:47,颜色很漂亮时尚大气我家做了干湿分离跟卫生间很搭
100004771213.0,5.0,2020-04-18 12:24:42,外观看着简约又时尚安装师傅也很专业态度也很好安装的效果不错很满意
100004771213.0,5.0,2020-03-29 13:48:00,大气上档次喜欢
100004771213.0,5.0,2019-11-03 13:51:25,颜值就是正义很喜欢外形
100004771213.0,5.0,2020-06-16 10:23:30,颜色漂亮
100004771213.0,5.0,2019-11-29 15:32:02,大气精致于一体的热水器
100004771213.0,5.0,2020-06-08 09:39:29,颜值之高独一无二
100004771213.0,5.0,2020-04-02 19:45:00,外观高端大气上档次颜色也很好看全家都很喜欢
100004771213.0,5.0,2019-11-27 15:26:05,热水器外观好看
100004771213.0,5.0,2020-06-22 17:10:56,外观高级加热很快比较了其他牌子的热水器耗电低颜色非常喜欢相信史密斯买热水器真的选史密斯全家人基本都在用的牌子
100004771213.0,5.0,2020-06-04 10:30:28,外观大气上档次和装修很搭配
100004771213.0,5.0,2019-11-17 20:11:02,特别时尚很漂亮高大上
100004771213.0,5.0,2020-04-05 19:04:25,颜值超高非常好看
100004771213.0,5.0,2020-06-28 10:17:46,选来选去还是中意史密斯多年的品牌值得信赖之前买的白色这次特意选的金色时尚
100004771213.0,5.0,2020-06-30 20:12:30,非常精致且耐看看着非常高大上物超所值
100004771213.0,5.0,2019-11-03 12:06:37,新颖时尚外观很好看比白色的耐看
100004771213.0,5.0,2019-12-06 19:39:15,外观很大气土豪金是我喜欢的颜色
100004771213.0,5.0,2020-02-14 15:34:10,十分好看金色配合家中卫生间颜色也是很搭
100004771213.0,5.0,2020-04-05 16:41:32,简洁大方操作简单新装的房子还没入住先装上物流很快约定期间送货上门按照也很贴心师傅干活很细致
