product_id,score,comment_time,comment
100003859066.0,1.0,2020-02-03 22:31:39,15分钟
100003859066.0,1.0,2020-04-12 18:23:39,五分钟
100003859066.0,1.0,2020-06-22 01:11:23,调到70度用正常热水洗澡最多维持15分钟水温就降到16度了冻成狗本来家里热水器2000瓦现成的也没坏就是看这款3000瓦功率的以为会好一点结果更差真的很失望枉费了对海尔期望值这么高
100003859066.0,3.0,2020-02-23 16:58:51,这真有60l速热吗刚装好时老婆花了10来分钟洗了个头从显示的70度直接掉到30来度如果一家三口人都要洗得等多久那些对使用体验表示满意的都是单身吗
100003859066.0,5.0,2020-06-08 14:52:22,四五个人连续洗澡也有热水而且设有晨浴晚浴非常方便
100003859066.0,5.0,2020-05-04 17:58:48,可以WIFI预约早晚洗澡水热后自动关机
100003859066.0,5.0,2020-06-14 15:38:05,可以洗挺久够我们家三个人洗洗完还有多
100003859066.0,5.0,2020-04-24 13:50:53,加热70℃可以洗两三个人
100003859066.0,5.0,2020-05-25 12:44:43,可供一家人洗澡方便快捷
100003859066.0,5.0,2020-06-30 16:58:26,分晨浴和晚浴非常方便
100003859066.0,5.0,2020-07-07 07:27:04,水量大洗浴时间短舒服
100003859066.0,5.0,2020-02-02 17:16:14,60升大容量增加了洗浴时间一家三口洗澡都没问题的
100003859066.0,5.0,2020-06-03 22:07:34,刚安装好就迫不及待的试了试两个人洗才用了很少的热水烧一次热水能用很长时间
100003859066.0,5.0,2020-06-01 17:16:04,60升有速热增容模式智能抑菌模式安全随便用
100003859066.0,5.0,2020-05-09 11:27:22,边洗浴变加热俩个人足够用
100003859066.0,5.0,2020-07-04 15:07:43,一个人洗漱很长时间
100003859066.0,5.0,2020-06-27 20:17:05,我感觉一家三口一个一个用可以用好久够用了一个多小时
100003859066.0,5.0,2020-05-25 21:54:32,能Wifi控制挺方便的
100003859066.0,5.0,2020-01-04 21:13:02,可以设定洗浴时间晨洗晚洗功能设置很方便
100003859066.0,5.0,2020-05-24 10:20:34,想洗多久就洗多久的感觉反正是一家三口人洗澡绝对够用了
100003859066.0,5.0,2020-01-22 18:48:44,三口人够用平时使用起来很方便热水随叫随到
100003859066.0,5.0,2020-04-26 18:01:12,随时控制
100003859066.0,5.0,2020-03-23 22:17:55,全家人陆陆续续洗的没有太多间隔整体感觉还不错
100003859066.0,5.0,2020-01-29 10:21:43,75度可以洗两个人半小时左右
100003859066.0,5.0,2020-05-27 17:31:50,一家人洗浴热水不用等六倍增容畅洗无忧
100003859066.0,5.0,2020-05-03 17:17:57,加热速度加快热水比以前更够用
100003859066.0,5.0,2020-06-15 10:37:03,够一家三口洗浴
100003859066.0,5.0,2020-07-02 13:10:57,自己洗完全够了
100003859066.0,5.0,2020-01-24 12:52:50,一家三口一直洗没问题放心吧
100003859066.0,5.0,2020-07-07 23:11:12,随时随地
100003859066.0,5.0,2020-04-06 18:08:54,60升容量满足家庭需要
100003859066.0,5.0,2020-05-07 21:08:17,手机APP随时控制早晚浴可以随时设置
100003859066.0,5.0,2020-06-01 18:14:51,就是看好的晨晚洗很喜欢
100003859066.0,5.0,2020-04-23 20:01:55,一家三口足够了
100003859066.0,5.0,2020-01-16 11:23:00,即使洗很久也没关系
100003859066.0,5.0,2020-05-03 17:05:52,时间段可以预约很棒不用等待了只要提前预约就完事
100003859066.0,5.0,2020-04-17 17:23:53,一家三口洗澡没问题
100003859066.0,5.0,2020-05-30 11:49:37,60升的容量足够一家五口人使用
100003859066.0,5.0,2019-12-22 12:04:09,本好评一家三口用完还有40多度
100003859066.0,5.0,2020-03-24 19:50:45,一家4个人洗澡都没有问题
100003859066.0,5.0,2020-05-05 16:20:35,自主选择加热时间再也不用担心早起床和晚睡觉前没热水了
100003859066.0,5.0,2020-05-13 22:40:15,洗澡速度快的一家3口完全没压力
100003859066.0,5.0,2019-10-31 21:32:35,一家人洗够用的2-3人的用量45分钟左右吧
100003859066.0,5.0,2019-11-26 16:01:12,够一家三口洗了
100003859066.0,5.0,2020-06-23 19:15:54,可以预约早晚洗澡很方便
100003859066.0,5.0,2020-05-17 11:16:00,省时间
100003859066.0,5.0,2020-05-02 11:06:23,两三个人洗澡足够用
100003859066.0,5.0,2019-11-10 16:02:30,两个人洗足足的之前的热水器一个人都不够用现在舒舒服服的泡了很久总之这款热水器性价比高售后也很棒值得推荐
100003859066.0,5.0,2019-11-29 19:00:04,家里目前只有两个人洗浴够用
100003859066.0,5.0,2020-05-18 15:44:36,功能齐全等用起来再来追评继续点赞
100003859066.0,5.0,2020-06-21 16:03:06,冲淋三个人没问题洗澡两个人
100003859066.0,5.0,2020-06-29 19:26:38,洗浴效果非常不错
100003859066.0,5.0,2020-06-30 13:39:29,烧到七十几度的话三四个人洗够用了不过这个因人而异男生洗澡会快一些
100003859066.0,5.0,2019-11-24 13:53:18,通电半小时就洗了20分钟一家3口肯定没问题啊
100003859066.0,5.0,2020-01-11 19:35:27,我洗澡比较快洗完澡才掉一度温度
100003859066.0,5.0,2020-04-29 08:48:14,分白天跟晚上还可以预约很方便
100003859066.0,5.0,2020-05-03 12:09:39,可以连续一家洗
100003859066.0,5.0,2020-06-04 16:57:44,60升够两三个人洗澡了够用
100003859066.0,5.0,2020-06-15 10:49:36,一个人冲凉下降10℃
100003859066.0,5.0,2020-05-22 10:04:53,一个小时没问题加热速度也快
100003859066.0,5.0,2020-04-29 14:27:48,有晨浴和晚浴两个时间段选择还有智能抑菌功能
100003859066.0,5.0,2019-10-28 13:06:31,一般情况下可以使用45分钟足够家庭三人洗浴的用量
100003859066.0,5.0,2020-05-18 15:08:52,加热速度快应该差不了
100003859066.0,5.0,2020-06-23 07:57:33,冷热均有洗澡厨房都可以
100003859066.0,5.0,2020-05-17 16:17:06,一家人用足够了方便的
100003859066.0,5.0,2020-06-23 12:49:12,超长
100003859066.0,5.0,2020-04-30 13:46:41,中午可以好好洗澡了以前的只能洗10分钟现在不用担心我洗了20分钟温度还很高
100003859066.0,5.0,2020-06-20 19:42:25,两个人冲澡没有问题即使用完了也很快就会烧热非常棒的一款热水器非常信赖海尔的品牌
100003859066.0,5.0,2020-01-12 20:04:12,60的一家三口连续洗澡没问题
100003859066.0,5.0,2020-05-06 17:53:46,还没使用感觉应该不会赖
100003859066.0,5.0,2020-05-23 11:20:32,可以预约洗浴
100003859066.0,5.0,2020-05-13 22:31:24,这款非常喜欢烧水可以手机提前打开烧水很前卫
100003859066.0,5.0,2020-04-26 05:51:08,一次加热可以满足我们全家人的洗浴一直信赖海尔的品牌
100003859066.0,5.0,2020-06-13 08:49:10,家里有两个人容量给两个人洗绰绰有余了很满意
100003859066.0,5.0,2019-11-18 15:48:47,早晚可以设定
100003859066.0,5.0,2020-07-05 11:53:40,手机定时控制真的是太好了
100003859066.0,5.0,2020-05-27 14:15:34,目前只洗了一个人目测够我们一家冲澡完全够用也连上了洗手池出水很足够用没问题
100003859066.0,5.0,2020-04-24 10:01:16,60升得绝对够用了以后再也不用担心水不够用了家里四口人
100003859066.0,5.0,2020-06-07 15:36:50,可随意设定晨浴晚浴自由选择
100003859066.0,5.0,2020-01-23 13:36:39,很好哦
100003859066.0,5.0,2020-04-19 12:08:32,一家五口绝对没问题
100003859066.0,5.0,2019-12-14 19:47:19,洗浴时间长
100003859066.0,5.0,2020-04-24 15:53:14,时没有后续追加
100003859066.0,5.0,2020-03-22 12:04:27,可以预约节能省心
100003859066.0,5.0,2020-04-01 21:03:13,够一家三口洗了6倍增容智能
100003859066.0,5.0,2020-04-25 20:02:50,60L足够家里人使用容量充足
