product_id,score,comment_time,comment
2905589.0,2.0,2019-10-21 15:27:12,恒温方面没有储水式的好暂停出水再启动后由于点火延迟会有一小节冷水进去导致花洒端有一部分是冷水影响体验
2905589.0,3.0,2020-06-12 15:20:18,也有温差的不明显不知道冬天会不会
2905589.0,3.0,2019-11-07 07:48:16,使用过程有时断断续续的忽冷忽热
2905589.0,5.0,2020-05-15 15:28:46,恒温效果很好升温很快
2905589.0,5.0,2019-12-18 21:32:24,不错很满意
2905589.0,5.0,2020-07-06 10:27:05,温度稳定不会一冷一热
2905589.0,5.0,2020-05-15 10:16:08,出水恒温效果很好没有出现忽冷忽热的效果
2905589.0,5.0,2020-04-13 21:50:46,基本感觉不到温度变化
2905589.0,5.0,2019-10-31 15:59:45,时间长了再看看
2905589.0,5.0,2019-11-16 22:38:19,恒温效果非常的好温度可调低也可调高用起来非常方便
2905589.0,5.0,2020-03-21 06:38:17,出水温度恒温没有忽冷忽热
2905589.0,5.0,2019-10-07 20:47:04,效果还可以
2905589.0,5.0,2020-05-14 13:23:33,还没用所以不知道呢刚刚安装师傅才走
2905589.0,5.0,2019-12-13 16:00:27,试了一下水温保持的不错用起来可以了要求不高
2905589.0,5.0,2020-06-23 08:49:40,用了非常好；
2905589.0,5.0,2020-02-22 13:54:40,很好
2905589.0,5.0,2019-11-16 20:05:05,温度相差1度左右略有波动正常现象质量非常稳定之前购买了十几台现在家里又购买信得过耐用
2905589.0,5.0,2019-11-03 11:58:39,出水稳定
2905589.0,5.0,2019-11-16 16:41:11,安装后试了下水温恒定洗澡也很舒服
2905589.0,5.0,2019-12-02 10:50:12,水温升高很快出水量大水温稳定可以满足日常生活用水
2905589.0,5.0,2019-11-19 23:01:58,效果很好温度一直不错
2905589.0,5.0,2019-11-16 11:53:49,能保持恒温效果洗澡洗碗都很舒服
2905589.0,5.0,2019-10-29 13:08:17,恒温效果非常好不会忽冷忽热
2905589.0,5.0,2020-01-11 11:03:16,恒温效果好使用也方便
2905589.0,5.0,2020-05-08 17:32:14,好用的
2905589.0,5.0,2019-12-27 21:27:41,很好
2905589.0,5.0,2019-11-05 18:38:10,温度很稳定来热水也蛮快的
2905589.0,5.0,2020-05-24 00:40:38,稳定输出
2905589.0,5.0,2019-12-01 11:18:20,很好；
2905589.0,5.0,2019-12-12 09:14:31,非常好升温快
2905589.0,5.0,2020-01-19 13:07:11,恒温很好
2905589.0,5.0,2019-12-09 09:05:31,不错以前的老热水器得半天才出热水
2905589.0,5.0,2020-01-14 18:53:41,还未使用
2905589.0,5.0,2019-10-28 12:03:10,很好
2905589.0,5.0,2020-03-21 12:50:19,看显示很不错还需要再用用判断
2905589.0,5.0,2020-04-08 15:26:08,不会产生忽冷胡热的想象完美赞赞
2905589.0,5.0,2020-01-11 19:51:22,温度控制的不错
2905589.0,5.0,2019-12-01 17:54:18,出热水挺快的一直恒温方便便宜很划算
2905589.0,5.0,2020-06-09 11:54:44,非常稳定我家小水压也完全OK
2905589.0,5.0,2020-02-14 11:54:32,非常不错设定多少温度出水就是多少比以前的非恒温的热水器好多了
2905589.0,5.0,2020-03-31 21:35:37,水保持温度很不错
2905589.0,5.0,2020-05-18 11:19:28,很好比以的的小的多
2905589.0,5.0,2019-12-03 22:10:32,保持在一个数据不动真正好恒温
2905589.0,5.0,2019-10-02 15:08:26,很稳定调整也方便
2905589.0,5.0,2019-09-23 21:44:49,很好
2905589.0,5.0,2019-10-29 11:44:07,优秀
2905589.0,5.0,2019-10-06 12:14:30,非常好
2905589.0,5.0,2020-01-16 15:53:37,很好
2905589.0,5.0,2020-03-02 16:58:48,上温非常快质量不错
2905589.0,5.0,2019-11-04 21:43:22,恒温效果不错很实用很方便
2905589.0,5.0,2020-02-07 15:51:28,很好
2905589.0,5.0,2019-12-12 20:41:28,没有一冷一热的情况水温恒定非常好
2905589.0,5.0,2019-12-23 21:58:56,挺好的
2905589.0,5.0,2019-10-26 18:43:03,非常棒
2905589.0,5.0,2019-10-04 17:11:29,不错比较好
2905589.0,5.0,2020-02-27 15:10:08,满意
2905589.0,5.0,2020-05-19 08:57:43,恒温效果突出
2905589.0,5.0,2019-09-28 15:17:52,效果较好
2905589.0,5.0,2020-05-05 10:52:57,高端大气
2905589.0,5.0,2020-05-18 20:08:28,自动温控很省心
2905589.0,5.0,2020-02-23 17:56:01,变频恒温效果很好现在洗澡基本不用调节温度了热水出的也快了
2905589.0,5.0,2020-01-04 21:04:25,很好
2905589.0,5.0,2020-05-14 20:21:16,比较满意
2905589.0,5.0,2020-05-06 16:16:58,非常好
2905589.0,5.0,2020-02-03 20:51:32,非常好
2905589.0,5.0,2019-12-15 06:58:24,稳定
2905589.0,5.0,2020-04-27 11:04:01,很好
2905589.0,5.0,2019-12-06 22:44:17,十分满意
2905589.0,5.0,2020-04-25 20:52:41,恒温郊果不错
2905589.0,5.0,2020-03-27 17:55:37,京东值得信赖
2905589.0,5.0,2019-09-21 15:01:51,效果还不错
2905589.0,5.0,2020-01-01 23:53:36,试用挺不错
2905589.0,5.0,2019-11-18 09:14:13,效果很好不会忽冷忽热
2905589.0,5.0,2020-04-26 11:12:10,值得推荐
2905589.0,5.0,2019-11-08 08:39:23,温差波动小
2905589.0,5.0,2020-02-04 15:34:44,前天刚装完昨天使用恒温效果不错
2905589.0,5.0,2019-11-19 12:06:30,很好
2905589.0,5.0,2020-03-07 17:33:14,水温
2905589.0,5.0,2019-11-10 09:08:42,刚刚安装完成还没有试到恒温这块
2905589.0,5.0,2020-02-10 16:31:31,恒温还可以哦
2905589.0,5.0,2020-06-22 09:47:25,非常好
2905589.0,5.0,2020-06-18 23:44:14,温控很好
2905589.0,5.0,2020-06-18 14:04:02,很好比较快就能达到恒温温度了
2905589.0,5.0,2020-06-10 07:41:51,夏天调了40度暂时觉得还不错
2905589.0,5.0,2020-06-08 14:54:46,很好
2905589.0,5.0,2020-06-06 12:34:28,一切都好就是安装配件费用有点高啊
2905589.0,5.0,2020-05-31 20:33:33,暂时还没使用相信海尔的品质使用后再来追评
2905589.0,5.0,2020-05-30 14:09:38,满意
2905589.0,5.0,2020-05-27 07:50:23,目前使用还可以比较稳定
2905589.0,5.0,2020-05-18 18:14:23,稳定没有忽冷忽热
2905589.0,5.0,2020-05-17 15:40:25,还没怎么使用只是试了一下感觉还可以
2905589.0,5.0,2020-05-17 09:15:05,很好很强大
2905589.0,5.0,2020-05-03 16:23:25,很好
2905589.0,5.0,2020-04-28 23:44:42,还行
2905589.0,5.0,2020-04-28 22:19:03,相当不错恒温效果好特别是冬天越洗越舒服不要问我怎么知道的因为我另外一套房子用的也是这款
2905589.0,5.0,2020-05-16 14:04:40,还不错
2905589.0,5.0,2020-04-20 12:47:23,不错
