id,product_id,score,comment_time,comment,sentiment
25299,33728613764.0,5.0,2019-12-20 14:45:50,出水速度制热很快外形外观外观大气噪音大小声音不大恒温效果温度适宜,0.9997092250735627
25300,33728613764.0,5.0,2019-11-28 11:01:00,外形外观简洁大方恒温效果上热速度快噪音大小相对以前的旧机出水速度压力稳定安装服务师傅特别有耐心我家的旧管老化在橱柜里面换管特别费劲师傅花了很长时间才装好辛苦了,0.9998743449271602
25301,33728613764.0,5.0,2019-12-04 13:49:21,外形外观外观很好看简洁大方安装服务安装服务的师傅非常敬业安装调试的很仔细出水速度会速度也很快洗澡很方便恒温效果给家里供暖也很快很暖和,0.9999974957676145
25302,33728613764.0,5.0,2019-11-26 09:21:37,外形外观挺漂亮的比以前的老的小松鼠要好很多赞安装服务不到一个小时安装完速度快也没有乱收费提前买好安装件噪音大小很小恒温效果还在测试感觉还行出水速度挺快的,0.999999888618506
25304,33728613764.0,5.0,2019-11-04 19:49:19,不错外观干净整洁噪音很小送货和安装都很及时相信美的大品牌值得信赖,0.999999239103695
25306,33728613764.0,5.0,2020-01-05 16:29:48,外形外观设备美观漂亮很喜欢出水速度出水速度很快恒温效果很好安装服务安装师傅做工细致服务到位安装完成后使用功能介绍的很全面很满意耗能情况耗能小噪音大小噪音小很满意,0.9999976652216465
25308,33728613764.0,5.0,2019-12-11 08:54:36,外形外观黑白大气上档次恒温效果很好哦很暖和噪音大小没什么声音几乎静音出水速度很快打开一两秒就出热水安装服务到货就立马安装了耗能情况低耗能,0.9999736482359819
25309,33728613764.0,5.0,2019-07-05 14:37:16,已经收到并联系安装人员安装好了样子很简洁大气素雅按键的触感很舒服有压力指示表一目了然很不错的产品大品牌,0.9999807831062306
25311,33728613764.0,5.0,2019-10-17 14:30:27,美的值得信赖安装师傅服务态度很好管子走得也好物美价廉值得推荐购买的店家也很有耐心问了很多遍都不厌其烦的介绍质量没有问题觉得值外形外观大气上档次噪音大小噪音不大安装服务态度很好,0.9999998427724565
25312,33728613764.0,5.0,2019-12-16 14:49:34,外形外观外观高大尚噪音大小噪音很小哦大品牌值得信赖给安装师傅点赞,0.9999972917124873
25313,33728613764.0,5.0,2019-11-25 09:52:20,安装很及时很到位使用起来很方便噪音很小家里都是美的的产品以后还买美的的东西,0.9993633664373287
25314,33728613764.0,5.0,2019-11-07 19:31:57,美的值得信赖安装师傅很nice壁挂炉外观大气操作简单噪音很小,0.9999517239122604
25315,33728613764.0,5.0,2019-08-28 09:24:25,颜值高颜色好看和厨房很搭大品牌值得信耐可以放心购买,0.9946632904783463
