id,product_id,score,comment_time,comment,sentiment
14759,100006906796.0,5.0,2019-09-24 14:14:19,外形外观外观简单大方颜值很高颜色高贵典雅稳重大气恒温效果美的大品牌恒温效果应该不会差期待使用后效果噪音大小已经调试没噪音出水速度出水很快没的说安装服务安装很到位安装师傅很是细致也很专业没收取任何费用真正零元安装,0.9999994625279105
14761,100006906796.0,5.0,2019-09-27 16:03:17,外形外观外观和图片一模一样就是我想要的这种还可以手机控制非常方便安装服务安装师傅特别专业货到了马上就过来安装了出水速度水也特别快几秒钟热水就出来了很满意,0.9569493704422043
14762,100006906796.0,5.0,2019-11-09 21:56:55,外形外观外形高端大气金属质感很好界面清晰直观恒温效果恒温很好出水量稳定噪音大小噪音不大出水速度出水基本开机几秒出热水安装服务安装很专业耗能情况还没长时间使用,0.9999999120943477
14763,100006906796.0,5.0,2019-11-25 20:33:29,外形外观比之前用的12L的机子要大一些重一些造型与颜色还是很高大上看着很有质感噪音大小声音和动静都很小这是我很满意的一点出水速度出水量大热水来得也很快安装服务安装出了一点小状况但很快就解决了美的安装师傅很敬业,0.9999945909976109
14764,100006906796.0,5.0,2019-11-07 10:48:47,师傅服务态度特别好预约10-12点安装早早就联系了守时守信安装细心耐心热水器外观精致很满意五星好评,0.8689182690627624
14766,100006906796.0,5.0,2019-09-26 13:25:21,物美价廉质量很不错嗯师傅服务安装也非常到位嗯五星好评然后这个机器还是功能是属于高大上嗯,0.7567650125053823
14767,100006906796.0,5.0,2019-12-05 10:08:13,高端大气上档次低调奢华有内涵家里三台美的空调一直信任这个品牌大电器都是在京东买的这个热水器第一天下单第二天就送来并安装好了还送了一个压力锅非常满意的说天气冷了要换热水器的抓紧下单,0.8745764277200775
14768,100006906796.0,5.0,2019-09-06 09:03:40,收到机器超级惊喜感很像件艺术品富有设计感装在厨房应该会给我的新家增加分值特别是屏幕上的橙黄设计收到货师傅就打电话过来约安装可惜厨房还有点工程没完得等两天很期待装好通气试用下恒温效果面板比网上看起来更有钢感拉丝细纹和金属光泽很不错使用后再追加使用体验,0.9880561631046026
14769,100006906796.0,5.0,2019-11-27 20:50:31,外形外观高大上恒温效果很暖和温度合适噪音大小没有噪音出水速度很快安装服务师傅服务很好,0.9994708705817776
14770,100006906796.0,5.0,2019-10-16 23:08:30,外形外观美观大气恒温效果好噪音大小声音很轻出水速度快安装服务当天到货及时装上耗能情况省电,0.9863900756248299
14771,100006906796.0,5.0,2019-11-19 07:55:39,外形外观很有科技感恒温效果蛮好随时都准备好了热水噪音大小很小出水速度很快安装服务快递小哥安装很到位也很快,0.9999895560162665
